,result,table,_start,_stop,_time,_measurement,epc,gate,reader,freq_count_1,freq_count_2,rssi_count_1,rssi_count_2,rssi_max_1,rssi_max_2,rssi_min_1,rssi_min_2,rssi_spread_1,rssi_spread_2,rssi_stdev_1,rssi_stdev_2,zone_1,zone_2
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:04Z,read,EEA10001,Stellantis1,Stellantis1,3,4,7,5,-66,-70,-71,-76,5,6,2.563479777846623,2.3874672772626653,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:06Z,read,EEA10001,Stellantis1,Stellantis1,5,4,6,8,-65,-70,-73,-74,8,4,3.430257521916782,1.2464234547582214,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:08Z,read,EEA10001,Stellantis1,Stellantis1,5,4,6,6,-70,-70,-74,-76,4,6,1.5491933384829668,2.0412414523193165,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:10Z,read,EEA10001,Stellantis1,Stellantis1,4,4,5,9,-65,-72,-75,-79,10,7,4.764451699828637,2.061552812808829,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:12Z,read,EEA10001,Stellantis1,Stellantis1,5,6,4,9,-63,-67,-79,-74,16,7,6.831300510639732,2.121320343559642,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:14Z,read,EEA10001,Stellantis1,Stellantis1,4,6,4,3,-69,-70,-77,-77,8,7,4.082482904638628,3.511884584284246,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:16Z,read,EEA10001,Stellantis1,Stellantis1,4,3,7,,-69,,-74,,5,,2.14919697074224,,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:18Z,read,EEA10001,Stellantis1,Stellantis1,6,,4,,-69,,-77,,8,,3.4156502553198678,,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:20Z,read,EEA10001,Stellantis1,Stellantis1,4,,3,9,-75,-68,-78,-76,3,8,1.5275252316519452,3.316624790355399,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:22Z,read,EEA10001,Stellantis1,Stellantis1,2,6,4,1,-71,-75,-75,-75,4,0,1.8257418583505545,,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:24Z,read,EEA10001,Stellantis1,Stellantis1,3,1,1,4,-72,-71,-72,-74,0,3,,1.4142135623730958,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:26Z,read,EEA10001,Stellantis1,Stellantis1,1,4,8,7,-68,-71,-74,-77,6,6,1.9999999999999993,1.8644544714716083,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:28Z,read,EEA10001,Stellantis1,Stellantis1,6,5,5,3,-72,-74,-74,-77,2,3,0.8944271909999167,1.7320508075688772,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:30Z,read,EEA10001,Stellantis1,Stellantis1,4,3,1,3,-71,-72,-71,-74,0,2,,1,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:32Z,read,EEA10001,Stellantis1,Stellantis1,1,3,5,4,-66,-73,-78,-76,12,3,5.21536192416212,1.4142135623730943,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:34Z,read,EEA10001,Stellantis1,Stellantis1,4,3,4,4,-69,-73,-77,-77,8,4,4.618802153517004,1.7320508075688787,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:36Z,read,EEA10001,Stellantis1,Stellantis1,4,3,4,8,-65,-68,-78,-75,13,7,5.715476066494083,2.3260942125619684,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:38Z,read,EEA10001,Stellantis1,Stellantis1,3,6,5,11,-70,-65,-74,-77,4,12,1.5811388300841882,4.500505022166452,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:40Z,read,EEA10001,Stellantis1,Stellantis1,5,8,7,8,-67,-69,-76,-76,9,7,3.2586880211286893,2.2038926600773596,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:42Z,read,EEA10001,Stellantis1,Stellantis1,4,6,6,6,-63,-68,-77,-78,14,10,4.9799598391954945,4.033195589934445,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:44Z,read,EEA10001,Stellantis1,Stellantis1,6,5,11,6,-64,-74,-78,-78,14,4,4.390071442781687,1.5055453054181602,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:46Z,read,EEA10001,Stellantis1,Stellantis1,6,5,3,5,-63,-72,-76,-81,13,9,6.506407098647713,3.2403703492039293,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:48Z,read,EEA10001,Stellantis1,Stellantis1,3,5,3,6,-69,-70,-74,-73,5,3,2.6457513110645907,1.5055453054181624,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:50Z,read,EEA10001,Stellantis1,Stellantis1,2,4,8,9,-63,-69,-77,-75,14,6,4.062019202317976,2.3863035105460595,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:52Z,read,EEA10001,Stellantis1,Stellantis1,8,5,7,12,-65,-68,-76,-78,11,10,3.5989416433697503,2.3011854652449317,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:54Z,read,EEA10001,Stellantis1,Stellantis1,4,7,8,9,-64,-72,-76,-79,12,7,4.432026302139592,2.538591035287969,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:56Z,read,EEA10001,Stellantis1,Stellantis1,7,4,12,7,-60,-72,-69,-78,9,6,2.5761140573281365,1.9880595947760102,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:58Z,read,EEA10001,Stellantis1,Stellantis1,9,6,5,9,-65,-68,-70,-77,5,9,2.167948338867879,2.948634335492354,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:00Z,read,EEA10001,Stellantis1,Stellantis1,4,7,4,14,-61,-69,-79,-76,18,7,10.111874208078342,2.127785827444228,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:02Z,read,EEA10001,Stellantis1,Stellantis1,4,9,8,6,-64,-69,-74,-76,10,7,3.535533905932731,2.503331114069144,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:04Z,read,EEA10001,Stellantis1,Stellantis1,7,5,3,6,-68,-69,-76,-77,8,8,4,3.033150177620621,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:06Z,read,EEA10001,Stellantis1,Stellantis1,3,3,7,6,-67,-63,-76,-72,9,9,3.5523298860110977,3.146426544510454,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:08Z,read,EEA10001,Stellantis1,Stellantis1,4,4,,7,,-63,,-75,,12,,4.572172558506724,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:12Z,read,EEA10001,Stellantis1,Stellantis1,2,6,8,10,-67,-65,-74,-75,7,10,2.5877458475338284,3.533962208186285,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:14Z,read,EEA10001,Stellantis1,Stellantis1,7,6,4,10,-67,-64,-74,-71,7,7,3.304037933599834,2.162817093001113,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:16Z,read,EEA10001,Stellantis1,Stellantis1,2,7,1,7,-78,-68,-78,-75,0,7,,2.1380899352993947,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:18Z,read,EEA10001,Stellantis1,Stellantis1,1,4,4,7,-66,-62,-71,-79,5,17,2.449489742783178,5.639993245521113,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:20Z,read,EEA10001,Stellantis1,Stellantis1,3,5,4,9,-67,-63,-75,-70,8,7,3.9475730941090044,2.0682789409984768,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:22Z,read,EEA10001,Stellantis1,Stellantis1,4,8,4,14,-69,-64,-74,-73,5,9,2.1602468994692883,3.0237157840738176,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:24Z,read,EEA10001,Stellantis1,Stellantis1,3,9,,8,,-61,,-75,,14,,5.208166663999915,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:28Z,read,EEA10001,Stellantis1,Stellantis1,1,8,8,11,-67,-64,-77,-72,10,8,3.61544306709822,2.6250541119963824,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:30Z,read,EEA10001,Stellantis1,Stellantis1,5,8,4,8,-69,-67,-76,-75,7,8,3.5118845842842465,2.9730936268953427,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:32Z,read,EEA10001,Stellantis1,Stellantis1,4,7,3,9,-77,-63,-78,-71,1,8,0.5773502691896278,2.4720661623652207,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:34Z,read,EEA10001,Stellantis1,Stellantis1,3,5,5,8,-66,-64,-77,-78,11,14,4.54972526643093,4.105745103771405,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:36Z,read,EEA10001,Stellantis1,Stellantis1,3,6,9,14,-66,-63,-76,-77,10,14,3.333333333333331,4.263955755084552,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:38Z,read,EEA10001,Stellantis1,Stellantis1,7,7,4,15,-69,-61,-74,-76,5,15,2.3804761428476167,4.02137147891469,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:40Z,read,EEA10001,Stellantis1,Stellantis1,3,7,,11,,-62,,-73,,11,,3.2946237197205783,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:44Z,read,EEA10001,Stellantis1,Stellantis1,2,5,6,10,-68,-66,-80,-74,12,8,4.633213427705082,2.7406406388125975,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:46Z,read,EEA10001,Stellantis1,Stellantis1,5,7,7,13,-72,-65,-75,-72,3,7,1.0690449676496987,2.154303980645639,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:48Z,read,EEA10001,Stellantis1,Stellantis1,7,7,1,7,-77,-63,-77,-74,0,11,,3.988077469754303,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:50Z,read,EEA10001,Stellantis1,Stellantis1,1,5,15,6,-66,-64,-74,-73,8,9,2.267786838055361,3.016620625799671,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:52Z,read,EEA10001,Stellantis1,Stellantis1,9,5,5,14,-70,-63,-79,-74,9,11,3.6469165057620945,3.668248077222143,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:54Z,read,EEA10001,Stellantis1,Stellantis1,5,8,,6,,-62,,-76,,14,,5.890670590009257,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:58Z,read,EEA10001,Stellantis1,Stellantis1,5,8,3,8,-68,-63,-72,-75,4,12,2,3.6154430670982163,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:00Z,read,EEA10001,Stellantis1,Stellantis1,3,7,4,10,-70,-61,-79,-70,9,9,3.7416573867739413,2.9608557321603266,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:02Z,read,EEA10001,Stellantis1,Stellantis1,4,7,,8,,-62,,-78,,16,,5.208166663999913,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:06Z,read,EEA10001,Stellantis1,Stellantis1,2,7,6,11,-72,-59,-79,-68,7,9,2.683281572999748,2.493628243780901,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:08Z,read,EEA10001,Stellantis1,Stellantis1,5,6,6,8,-71,-61,-79,-67,8,6,2.8284271247461916,1.927248223318865,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:10Z,read,EEA10001,Stellantis1,Stellantis1,4,6,5,9,-72,-60,-77,-67,5,7,1.9235384061671361,3.004626062886657,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:12Z,read,EEA10001,Stellantis1,Stellantis1,4,7,6,9,-73,-59,-76,-66,3,7,1.3291601358251253,2.4494897427831783,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:14Z,read,EEA10001,Stellantis1,Stellantis1,5,8,2,3,-73,-63,-77,-68,4,5,2.8284271247461903,2.88675134594813,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:16Z,read,EEA10001,Stellantis1,Stellantis1,2,3,3,3,-75,-63,-77,-64,2,1,1,0.5773502691896247,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:18Z,read,EEA10001,Stellantis1,Stellantis1,3,3,4,8,-70,-64,-76,-70,6,6,2.8722813232690143,1.7728105208558371,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:20Z,read,EEA10001,Stellantis1,Stellantis1,4,7,2,6,-69,-62,-73,-65,4,3,2.8284271247461903,1.0327955589886446,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:22Z,read,EEA10001,Stellantis1,Stellantis1,2,6,6,10,-73,-60,-76,-69,3,9,1.032795558988646,3.0203016773531455,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:24Z,read,EEA10001,Stellantis1,Stellantis1,4,6,5,6,-70,-63,-74,-71,4,8,1.788854381999831,3.386246693120081,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:26Z,read,EEA10001,Stellantis1,Stellantis1,4,4,4,6,-75,-58,-80,-67,5,9,2.0816659994661326,3.4880749227427232,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:28Z,read,EEA10001,Stellantis1,Stellantis1,4,6,6,5,-73,-61,-77,-71,4,10,1.7224014243685053,4.494441010848848,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:30Z,read,EEA10001,Stellantis1,Stellantis1,6,4,5,10,-73,-60,-77,-68,4,8,1.5165750888103091,2.460803843372234,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:32Z,read,EEA10001,Stellantis1,Stellantis1,4,6,5,9,-74,-61,-76,-65,2,4,0.8366600265340772,1.3017082793177759,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:34Z,read,EEA10001,Stellantis1,Stellantis1,5,6,1,6,-75,-62,-75,-67,0,5,,1.7606816861659003,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:36Z,read,EEA10001,Stellantis1,Stellantis1,1,5,6,5,-74,-60,-78,-67,4,7,1.3784048752090217,3.286335345030997,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:38Z,read,EEA10001,Stellantis1,Stellantis1,5,5,3,8,-77,-60,-77,-68,0,8,0,3.044315545875156,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:40Z,read,EEA10001,Stellantis1,Stellantis1,2,5,2,7,-73,-61,-74,-66,1,5,0.7071067811865476,1.951800145897067,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:42Z,read,EEA10001,Stellantis1,Stellantis1,2,5,2,11,-75,-61,-75,-69,0,8,0,2.2074254852038084,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:44Z,read,EEA10001,Stellantis1,Stellantis1,2,8,,9,,-61,,-78,,17,,6.260546656997648,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:48Z,read,EEA10001,Stellantis1,Stellantis1,1,8,1,5,-74,-63,-74,-72,0,9,,4.086563348340508,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:50Z,read,EEA10001,Stellantis1,Stellantis1,1,5,6,9,-73,-62,-79,-68,6,6,2.4832774042918904,2.5221243250702594,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:52Z,read,EEA10001,Stellantis1,Stellantis1,4,8,3,6,-73,-60,-79,-66,6,6,3.4641016151377544,2.16794833886788,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:54Z,read,EEA10001,Stellantis1,Stellantis1,3,5,,8,,-63,,-70,,7,,2.5071326821120374,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:58Z,read,EEA10001,Stellantis1,Stellantis1,5,5,13,11,-74,-58,-78,-70,4,12,1.198289379030556,3.633180424916997,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:10Z,read,EEA10001,Stellantis1,Stellantis1,,5,2,8,-76,-63,-77,-71,1,8,0.7071067811865476,2.6592157812837542,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:26Z,read,EEA10001,Stellantis1,Stellantis1,,5,1,10,-72,-65,-72,-72,0,7,,2.013840995599093,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:42Z,read,EEA10001,Stellantis1,Stellantis1,,7,2,7,-71,-66,-73,-74,2,8,1.4142135623730951,2.544836041121405,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:37:56Z,read,EEA10001,Stellantis1,Stellantis1,,4,5,15,-71,-62,-81,-74,10,12,3.6469165057620954,3.3338094898007764,med,med
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:04Z,read,EEA10001,Stellantis1,Stellantis1,,7,2,9,-73,-63,-75,-74,2,11,1.4142135623730951,3.1224989991992014,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:46Z,read,EEA10001,Stellantis1,Stellantis1,,8,1,13,-74,-59,-74,-70,0,11,,3.7330814933372993,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:38:56Z,read,EEA10001,Stellantis1,Stellantis1,,6,5,7,-74,-60,-77,-65,3,5,1.2247448713915898,1.9760470401187082,far,far
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:02Z,read,EEA10001,Stellantis1,Stellantis1,,,4,6,-70,-70,-77,-76,7,6,3.1091263510296048,2.228601953392902,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:04Z,read,EEA12222,Stellantis1,Stellantis1,2,4,10,10,-64,-65,-73,-74,9,9,3.272783388968953,2.9981475762358483,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:06Z,read,EEA12222,Stellantis1,Stellantis1,7,7,5,11,-60,-68,-71,-73,11,5,4.024922359499622,1.6348477827391952,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:08Z,read,EEA12222,Stellantis1,Stellantis1,4,7,7,14,-63,-68,-72,-75,9,7,4.1518785191880605,2.016416144037254,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:10Z,read,EEA12222,Stellantis1,Stellantis1,6,7,10,10,-62,-66,-73,-74,11,8,3.802046232695699,2.677063067368168,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:12Z,read,EEA12222,Stellantis1,Stellantis1,6,7,10,11,-57,-65,-69,-73,12,8,3.725288952252937,2.4936282437808974,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:14Z,read,EEA12222,Stellantis1,Stellantis1,6,8,2,4,-71,-74,-72,-78,1,4,0.7071067811865476,1.892969448600092,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:16Z,read,EEA12222,Stellantis1,Stellantis1,2,4,3,,-65,,-69,,4,,2,,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:18Z,read,EEA12222,Stellantis1,Stellantis1,3,,10,8,-60,-67,-70,-73,10,6,4.196559437338056,2.1380899352993907,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:20Z,read,EEA12222,Stellantis1,Stellantis1,7,6,11,12,-62,-65,-70,-72,8,7,2.9014103153779938,2.329000305762629,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:22Z,read,EEA12222,Stellantis1,Stellantis1,7,8,9,10,-62,-67,-74,-76,12,9,4.358898943540673,3.446415206816755,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:24Z,read,EEA12222,Stellantis1,Stellantis1,6,7,16,6,-62,-66,-72,-72,10,6,2.7560539423845323,2.190890230020664,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:26Z,read,EEA12222,Stellantis1,Stellantis1,9,4,9,11,-62,-66,-69,-72,7,6,2.3687784005919825,1.8140862964338522,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:28Z,read,EEA12222,Stellantis1,Stellantis1,5,4,8,8,-65,-70,-68,-72,3,2,1.1259916264596055,0.7071067811865479,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:30Z,read,EEA12222,Stellantis1,Stellantis1,6,5,9,6,-64,-70,-69,-72,5,2,1.6666666666666663,0.8164965809277254,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:32Z,read,EEA12222,Stellantis1,Stellantis1,6,3,6,3,-61,-70,-70,-71,9,1,3.0767948691238187,0.5773502691896247,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:34Z,read,EEA12222,Stellantis1,Stellantis1,5,3,9,10,-66,-66,-75,-72,9,6,2.872281323269014,2.1317702607092666,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:36Z,read,EEA12222,Stellantis1,Stellantis1,7,7,5,9,-62,-65,-71,-74,9,9,3.507135583350037,2.990726407487727,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:38Z,read,EEA12222,Stellantis1,Stellantis1,4,7,4,3,-65,-67,-75,-74,10,7,4.203173404306164,3.605551275463989,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:40Z,read,EEA12222,Stellantis1,Stellantis1,2,3,7,6,-60,-67,-74,-74,14,7,5.094347941825425,2.6583202716502528,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:42Z,read,EEA12222,Stellantis1,Stellantis1,6,5,9,6,-59,-67,-67,-74,8,7,2.3452078799117153,2.6583202716502505,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:44Z,read,EEA12222,Stellantis1,Stellantis1,5,4,8,3,-60,-71,-68,-76,8,5,2.4748737341529163,2.6457513110645907,near,near
,,0,2025-01-14T08:36:00Z,2025-01-14T08:39:00Z,2025-01-14T08:36:46Z,read,EEA12222,Stellantis1,Stellantis1,6,3,9,3,-59,-69,-72,-74,13,5,4.790035954399974,2.516611478423583,near,near
